location,country_code,latitude,longitude,confirmed,dead,recovered,updated
"Franklin County, Ohio",us,40.0154745,-82.99316069999999,7915,358,None,2020-06-24 03:30:27.070589+00:00
Tacima,br,-6.490755099999999,-35.6355194,33,1,None,2020-06-13 00:20:35.610368+00:00
Sales,br,39.513247,-87.153909,1,0,None,2020-06-13 00:20:26.875200+00:00
Sapopema,br,-23.9093991,-50.5795738,20,1,None,2020-06-13 00:20:29.462766+00:00
Caçapava do Sul,br,-30.5148445,-53.4832383,41,1,None,2020-06-13 00:19:51.207297+00:00
Tuttlingen,de,47.98233159999999,8.819209599999999,508,23,None,2020-06-23 00:00:00+00:00
Campina do Monte Alegre,br,-23.5940246,-48.4780318,20,0,None,2020-06-13 00:19:48.834383+00:00
Wanderlândia,br,-6.9224595,-48.0010282,34,0,None,2020-06-13 00:20:40.044763+00:00
Passagem Franca do Piauí,br,-5.8587622,-42.4399263,6,0,None,2020-06-13 00:20:19.121760+00:00
Chã Preta,br,-9.2571423,-36.2987092,11,0,None,2020-06-13 00:19:51.897529+00:00
Tiruppur,in,11.1085242,77.3410656,114,0,114,2020-06-08 14:49:36.774750+00:00
Chaoyang,cn,41.57365,120.4493879,77,0,0,2020-06-24 03:32:45.041788+00:00
São Bento do Norte,br,-5.0631503,-36.0438059,2,0,None,2020-06-13 00:20:31.726055+00:00
Rio Paranaíba,br,-19.1989953,-46.2360029,10,0,None,2020-06-13 00:20:26.129798+00:00
Ribeira do Pombal,br,-10.8364886,-38.5439651,31,1,None,2020-06-13 00:20:25.647905+00:00
"Jackson County, Alabama",us,34.7090388,-86.0121573,155,3,None,2020-06-24 03:30:27.070589+00:00
Olho D'Água do Piauí,br,-5.841639400000001,-42.5597713,9,1,None,2020-06-13 00:20:17.224919+00:00
Barking and Dagenham,gb,51.5540666,0.134017,479,None,None,2020-05-14 15:01:09+00:00
São Francisco do Pará,br,-1.1695337,-47.7973215,49,3,None,2020-06-13 00:20:32.343091+00:00
"Bleckley County, Georgia",us,32.4087854,-83.3789389,54,1,None,2020-06-24 03:30:27.070589+00:00
Buerarema,br,-14.9599578,-39.3032114,41,5,None,2020-06-13 00:19:47.132626+00:00
Quiterianópolis,br,-5.8455954,-40.7037282,41,2,None,2020-06-13 00:20:24.957270+00:00
Free State,za,-28.4541105,26.7967849,814,4,None,2020-06-24 03:32:12.685287+00:00
Bexley,gb,51.4519021,0.1171786,674,None,None,2020-05-14 15:01:09+00:00
Blackburn with Darwen,gb,53.6957522,-2.4682985,375,None,None,2020-05-14 15:01:09+00:00
"Dallas County, Alabama",us,32.2332138,-87.14228949999999,646,6,None,2020-06-24 03:30:27.070589+00:00
Itaobim,br,-16.5585736,-41.5025529,17,0,None,2020-06-13 00:20:04.258720+00:00
Santo Antônio do Palma,br,-28.4960468,-52.0272119,3,0,None,2020-06-13 00:20:29.226804+00:00
Propriá,br,-10.2122281,-36.8371852,64,2,None,2020-06-13 00:20:24.239825+00:00
Retirolândia,br,-11.4940942,-39.4256835,19,0,None,2020-06-13 00:20:25.400493+00:00
Redentora,br,-27.6644383,-53.6411875,5,0,None,2020-06-13 00:20:25.209037+00:00
"Richland Parish, Louisiana",us,32.3887281,-91.7928402,150,3,None,2020-06-24 03:30:27.070589+00:00
"Thayer County, Nebraska",us,40.1460895,-97.5247243,1,0,None,2020-06-24 03:30:27.070589+00:00
"McHenry County, North Dakota",us,48.38146709999999,-100.7008406,3,1,None,2020-06-24 03:30:27.070589+00:00
Bracknell Forest,gb,51.4153828,-0.7536495,235,None,None,2020-05-14 15:01:09+00:00
"Barnwell County, South Carolina",us,33.279925,-81.47183869999999,60,1,None,2020-06-24 03:30:27.070589+00:00
"Amherst County, Virginia",us,37.5588285,-79.1096901,29,0,None,2020-06-24 03:30:27.070589+00:00
Peri Mirim,br,-2.57713,-44.8507812,106,1,None,2020-06-13 00:20:20.335797+00:00
Ribeirão das Neves,br,-19.7619024,-44.0853572,169,3,None,2020-06-13 00:20:25.753284+00:00
São José dos Ramos,br,-7.2556629,-35.3682096,28,0,None,2020-06-13 00:20:33.463937+00:00
Goes,nl,51.5046455,3.8911304,11,None,None,2020-06-15 13:33:31.899428+00:00
Coronel Domingos Soares,br,-26.2280619,-52.0305494,134,0,None,2020-06-13 00:19:53.609844+00:00
Carneiros,br,-9.4828391,-37.376628,17,0,None,2020-06-13 00:19:50.634211+00:00
Curral Novo do Piauí,br,-7.831622899999999,-40.9008457,1,0,None,2020-06-13 00:19:55.169811+00:00
Frecheirinha,br,-3.7564006,-40.8186063,62,3,None,2020-06-13 00:19:59.114696+00:00
Guadalupe,br,-22.8401095,-43.3780741,2,0,None,2020-06-13 00:20:00.237357+00:00
Indiara,br,-17.1409936,-49.98941869999999,22,0,None,2020-06-13 00:20:02.598144+00:00
Pu'er,cn,22.825065,100.966512,4,0,4,2020-06-24 03:32:45.041788+00:00
Bradford,gb,53.795984,-1.759398,1147,None,None,2020-05-14 15:01:09+00:00
Cariús,br,-6.6738887,-39.44502809999999,36,2,None,2020-06-13 00:19:50.424293+00:00
"Lee County, Georgia",us,31.8128435,-84.14351359999999,383,22,None,2020-06-24 03:30:27.070589+00:00
"Calhoun County, West Virginia",us,38.857973,-81.1196075,2,0,None,2020-06-24 03:30:27.070589+00:00
"Allamakee County, Iowa",us,43.2430754,-91.44346900000001,122,4,None,2020-06-22 03:30:28.753679+00:00
Roca Sales,br,-29.2852071,-51.8705377,17,2,None,2020-06-13 00:20:26.419410+00:00
Ibema,br,-25.1118132,-53.0151195,26,1,None,2020-06-13 00:20:01.358068+00:00
Uruguaiana,br,-29.7619121,-57.08584279999999,61,0,None,2020-06-13 00:20:38.660104+00:00
Estrela Dalva,br,-21.7427749,-42.4619051,10,1,None,2020-06-13 00:19:57.646171+00:00
"Greer County, Oklahoma",us,34.9338651,-99.456155,66,7,None,2020-06-24 03:30:27.070589+00:00
"Jackson County, Iowa",us,42.1560699,-90.52578229999999,19,0,None,2020-06-24 03:30:27.070589+00:00
Alpercata,br,-18.9537874,-41.955268,4,0,None,2020-06-13 00:19:40.890357+00:00
Guarani d'Oeste,br,-20.0713139,-50.3378622,2,0,None,2020-06-13 00:20:00.548391+00:00
Coronel João Sá,br,-10.2847219,-37.92729500000001,9,0,None,2020-06-13 00:19:53.687100+00:00
Silvanópolis,br,-11.1535016,-48.1743871,2,0,None,2020-06-13 00:20:30.965340+00:00
Salvador,br,-12.977749,-38.5016301,18706,707,None,2020-06-13 00:20:27.159090+00:00
Schaumburg,de,52.3010867,9.207685999999999,162,7,None,2020-06-23 00:00:00+00:00
Bidar,in,17.9103939,77.51990789999999,57,2,21,2020-05-27 16:19:24.210073+00:00
Vila Nova dos Martírios,br,-5.1892751,-48.1340339,68,0,None,2020-06-13 00:20:39.561091+00:00
Ferreiros,br,-7.448752199999999,-35.2444232,74,5,None,2020-06-13 00:19:58.181791+00:00
Rio Fortuna,br,-28.1340254,-49.10375190000001,1,0,None,2020-06-13 00:20:26.014880+00:00
Magda,br,-20.6427648,-50.2250411,14,0,None,2020-06-13 00:20:10.832557+00:00
Tongzhou district,cn,39.909946,116.656434,20,0,1,2020-06-24 03:32:45.041788+00:00
Brent,gb,51.5672808,-0.2710568,1423,None,None,2020-05-14 15:01:09+00:00
Sombrio,br,-29.1014721,-49.6378275,67,3,None,2020-06-13 00:20:31.377527+00:00
"Vermillion County, Indiana",us,39.8512139,-87.48020679999999,14,0,None,2020-06-22 03:30:28.753679+00:00
Birmingham,gb,52.48624299999999,-1.890401,3216,None,None,2020-05-14 15:01:09+00:00
Utinga,br,-12.0762008,-41.0929339,1,1,None,2020-06-13 00:20:38.775862+00:00
Brighton and Hove,gb,50.8226288,-0.137047,404,None,None,2020-05-14 15:01:09+00:00
Russas,br,-4.9284453,-37.9636424,394,15,None,2020-06-13 00:20:26.739356+00:00
"Limestone County, Texas",us,31.5461078,-96.663812,42,1,None,2020-06-24 03:30:27.070589+00:00
Francisco Morato,br,-23.2794319,-46.7448066,637,35,None,2020-06-13 00:19:59.072559+00:00
Nova Santa Helena,br,-10.8369047,-55.1787819,5,1,None,2020-06-13 00:20:16.654778+00:00
Shuangyashan,cn,46.646508,131.159133,52,3,49,2020-06-24 03:32:45.041788+00:00
"Unassigned County, Iowa",us,41.8780025,-93.097702,8,0,0,2020-06-22 03:31:42.157088+00:00
Tibau,br,-4.8830769,-37.3185938,24,0,None,2020-06-13 00:20:36.580331+00:00
"McPherson County, Kansas",us,38.3164433,-97.69822719999999,50,0,None,2020-06-24 03:30:27.070589+00:00
Rio Sono,br,-9.3452152,-47.8953381,22,1,None,2020-06-13 00:20:26.212747+00:00
"Madera County, California",us,37.251926,-119.6962677,334,5,None,2020-06-24 03:30:27.070589+00:00
Uttara Kannada,in,14.7937065,74.6868815,55,0,21,2020-05-27 16:19:24.219537+00:00
Bengaluru Rural,in,13.2846993,77.6077865,6,0,6,2020-05-27 16:19:24.349580+00:00
Mendonça,br,-21.1834928,-49.57802210000001,12,1,None,2020-06-13 00:20:12.992129+00:00
Macau,br,-5.1129194,-36.6337798,63,3,None,2020-06-13 00:20:10.541417+00:00
Tiruvarur,in,10.7661312,79.6343691,59,0,44,2020-06-08 14:49:36.805185+00:00
Milton Brandão,br,-4.6837593,-41.4225859,2,0,None,2020-06-13 00:20:13.209299+00:00
Rio Pardo,br,-29.98444539999999,-52.3759686,5,0,None,2020-06-13 00:20:26.149786+00:00
Nieuwkoop,nl,52.1500559,4.777359,9,None,None,2020-06-15 13:33:33.392500+00:00
Lombardia,it,45.46679409,9.190347404,93173,16579,63691,2020-06-24 03:32:16.592654+00:00
Congonhal,br,-22.1541237,-46.0427891,1,0,None,2020-06-13 00:19:53.103546+00:00
Saldanha Marinho,br,-28.3945695,-53.0975248,34,4,None,2020-06-13 00:20:26.853802+00:00
Sertaneja,br,-23.0379393,-50.8170891,8,0,None,2020-06-13 00:20:30.755905+00:00
Hebi,cn,35.748233,114.297201,19,0,19,2020-06-24 03:32:45.041788+00:00
Dazhou,cn,31.20957099999999,107.468023,42,0,42,2020-06-24 03:32:45.041788+00:00
Wulong District,cn,29.325601,107.760025,1,0,1,2020-06-24 03:32:45.041788+00:00
Várzea Paulista,br,-23.2140719,-46.8238911,236,17,None,2020-06-13 00:20:39.966687+00:00
Kutch,in,23.7337326,69.8597406,79,2,48,2020-06-24 03:33:17.512330+00:00
"Gilmer County, West Virginia",us,38.9203312,-80.8543847,10,0,None,2020-06-24 03:30:27.070589+00:00
"Twiggs County, Georgia",us,32.68356,-83.46435509999999,23,1,None,2020-06-24 03:30:27.070589+00:00
Marques de Souza,br,-29.2837359,-52.159382,8,0,None,2020-06-13 00:20:12.242283+00:00
Murmansk Oblast,ru,67.84426739999999,35.0884102,3375,7,2401,2020-06-04 12:50:14.879259+00:00
"Tarrant County, Texas",us,32.7732044,-97.35165579999999,9126,210,None,2020-06-22 03:30:28.753679+00:00
Itamarati,br,-6.7390668,-67.95236299999999,78,1,None,2020-06-13 00:20:04.104065+00:00
Peabiru,br,-23.9150011,-52.3452448,5,0,None,2020-06-13 00:20:19.671147+00:00
Camden,gb,51.5454736,-0.1627902,604,None,None,2020-05-14 15:01:09+00:00
Murutinga do Sul,br,-20.9920708,-51.2784992,3,0,None,2020-06-13 00:20:15.046502+00:00
Boqueirão,br,-7.481941600000001,-36.135257,60,1,None,2020-06-13 00:19:46.389831+00:00
Santana do Maranhão,br,-3.1145207,-42.4126041,48,1,None,2020-06-13 00:20:28.741790+00:00
"Wilcox County, Alabama",us,32.0105439,-87.3413599,248,8,None,2020-06-24 03:30:27.070589+00:00
Vlieland,nl,53.25018439999999,4.9514271,0,None,None,2020-06-15 13:33:34.812104+00:00
"Autauga County, Alabama",us,32.5791817,-86.49965460000001,442,9,None,2020-06-24 03:30:27.070589+00:00
Republic of Karelia,ru,63.15587019999999,32.9905552,520,2,205,2020-06-04 12:50:14.879259+00:00
"Benzie County, Michigan",us,44.678277,-86.2970998,5,0,None,2020-06-24 03:30:27.070589+00:00
Alto Parnaíba,br,-9.1114488,-45.9376488,45,0,None,2020-06-13 00:19:41.217602+00:00
Várzea Branca,br,-9.2378632,-42.9646806,2,1,None,2020-06-13 00:20:39.920635+00:00
Santa Fé,br,-20.2114344,-50.9271748,8,1,None,2020-06-13 00:20:27.698551+00:00
Santa Quitéria do Maranhão,br,-3.4970161,-42.562452,256,4,None,2020-06-13 00:20:28.212364+00:00
Novo Hamburgo,br,-29.7577375,-51.03319330000001,216,8,None,2020-06-13 00:20:16.927370+00:00
Rondon,br,-23.4138708,-52.7660602,30,1,None,2020-06-13 00:20:26.564655+00:00
"Lake County, Tennessee",us,36.3270676,-89.49311759999999,689,0,None,2020-06-24 03:30:27.070589+00:00
Bozhou,cn,33.844582,115.778676,108,0,108,2020-06-24 03:32:45.041788+00:00
Peritiba,br,-27.3737958,-51.90639290000001,16,1,None,2020-06-13 00:20:20.357618+00:00
Santa Cruz das Palmeiras,br,-21.8239574,-47.2484692,16,0,None,2020-06-13 00:20:27.484914+00:00
Mandya,in,12.5218157,76.89514880000002,236,0,21,2020-05-27 16:19:24.141156+00:00
Xambioá,br,-6.4130902,-48.5320133,294,4,None,2020-06-13 00:20:40.109636+00:00
Yangzhou,cn,32.394209,119.412939,23,0,23,2020-06-24 03:32:45.041788+00:00
Virudhunagar,in,9.5680116,77.96244349999999,149,0,116,2020-06-08 14:49:36.855614+00:00
Santa Isabel do Ivaí,br,-23.1356115,-53.2611514,13,1,None,2020-06-13 00:20:27.839881+00:00
Candeias do Jamari,br,-8.7936902,-63.70245869999999,314,5,None,2020-06-13 00:19:49.400731+00:00
Nuporanga,br,-20.7304635,-47.7525622,3,0,None,2020-06-13 00:20:17.121104+00:00
Drôme,fr,44.73118960000001,5.2266675,658,129,504,2020-06-24 03:32:18.975586+00:00
Banda,in,25.4762689,80.3395498,25,0,23,2020-06-08 12:20:15.105472+00:00
Cambridgeshire,gb,52.2052973,0.1218195,990,None,None,2020-05-14 15:01:09+00:00
Suining,cn,30.532847,105.592898,17,0,17,2020-06-24 03:32:45.041788+00:00
"Caledonia County, Vermont",us,44.55051,-72.04819069999999,18,0,None,2020-06-24 03:30:27.070589+00:00
"Grayson County, Kentucky",us,37.4554962,-86.3782198,137,10,None,2020-06-24 03:30:27.070589+00:00
João Alfredo,br,-7.8612232,-35.5909546,87,12,None,2020-06-13 00:20:07.459082+00:00
Cornwall and Isles of Scilly,gb,49.9176227,-6.3172776,555,None,None,2020-05-14 15:01:09+00:00
Jacutinga,br,-22.2832272,-46.6089256,2,0,None,2020-06-13 00:20:05.893867+00:00
Bambuí,br,-20.0154172,-45.976383,0,0,None,2020-06-13 00:19:44.063541+00:00
Barra do Corda,br,-5.5018917,-45.2464996,955,13,None,2020-06-13 00:19:44.392719+00:00
Barras,br,-4.2450566,-42.2925372,302,6,None,2020-06-13 00:19:44.518757+00:00
City of London,gb,51.5123443,-0.0909852,16,None,None,2020-05-14 15:01:09+00:00
Tambov Oblast,ru,52.6416589,41.4216451,3242,8,1405,2020-06-04 12:50:14.879259+00:00
Central Bedfordshire,gb,52.0029744,-0.4651388999999999,568,None,None,2020-05-14 15:01:09+00:00
Cheshire East,gb,53.258663,-2.119287,1066,None,None,2020-05-14 15:01:09+00:00
Itapiranga,br,-2.7465752,-58.027863,9,0,None,2020-06-13 00:20:04.553220+00:00
Chennai,in,13.0826802,80.2707184,22149,212,10954,2020-06-08 14:49:36.485054+00:00
Chopinzinho,br,-25.8564679,-52.5372505,9,0,None,2020-06-13 00:19:51.786074+00:00
Colônia do Gurguéia,br,-8.184961099999999,-43.7913879,5,1,None,2020-06-13 00:19:52.576851+00:00
Governador Celso Ramos,br,-27.3159368,-48.5571297,39,0,None,2020-06-13 00:19:59.902248+00:00
São Bento do Trairí,br,-6.3383805,-36.086656,5,0,None,2020-06-13 00:20:31.780938+00:00
Fronteira,br,-20.2819164,-49.2030593,1,0,None,2020-06-13 00:19:59.171341+00:00
"Washoe County, Nevada",us,40.5608387,-119.6035495,2232,74,None,2020-06-24 03:30:27.070589+00:00
"Otsego County, New York",us,42.5779779,-75.06111469999999,83,4,None,2020-06-24 03:30:27.070589+00:00
Croydon,gb,51.376165,-0.098234,1470,None,None,2020-05-14 15:01:09+00:00
Igaracy,br,-7.180517600000001,-38.1496514,2,0,None,2020-06-13 00:20:01.860094+00:00
Jardim do Seridó,br,-6.580877,-36.7739043,13,0,None,2020-06-13 00:20:06.598049+00:00
Paulo Afonso,br,-9.587491600000002,-38.4008357,71,0,None,2020-06-13 00:20:19.568462+00:00
"Roosevelt County, Montana",us,48.2850231,-105.1099231,7,0,None,2020-06-24 03:30:27.070589+00:00
Braunschweig,de,52.2688736,10.5267696,334,18,None,2020-06-23 00:00:00+00:00
Bom Jesus do Amparo,br,-19.7078985,-43.4757653,4,0,None,2020-06-13 00:19:46.009666+00:00
Ladainha,br,-17.6292744,-41.7392852,6,0,None,2020-06-13 00:20:08.375759+00:00
Overbetuwe,nl,51.9327749,5.7814647,57,None,None,2020-06-15 13:33:33.765707+00:00
Vlaardingen,nl,51.9120668,4.3494366,43,None,None,2020-06-15 13:33:34.798878+00:00
Cachoeira Paulista,br,-22.6630151,-45.0070755,16,1,None,2020-06-13 00:19:47.824475+00:00
Cumbria,gb,54.5772323,-2.7974835,2122,None,None,2020-05-14 15:01:09+00:00
Santana do Ipanema,br,-9.3699579,-37.2474336,120,4,None,2020-06-13 00:20:28.718704+00:00
"Lauderdale County, Tennessee",us,35.7838834,-89.6628111,75,1,None,2020-06-24 03:30:27.070589+00:00
"Foster County, North Dakota",us,47.4991972,-98.874618,1,0,None,2020-06-24 03:30:27.070589+00:00
Nova Olinda do Maranhão,br,-2.8073059,-45.7045542,175,1,None,2020-06-13 00:20:16.443771+00:00
Campo Florido,br,-19.7635541,-48.5720738,1,0,None,2020-06-13 00:19:48.989961+00:00
Frei Paulo,br,-10.5497238,-37.5335709,21,1,None,2020-06-13 00:19:59.159094+00:00
São João do Araguaia,br,-5.3577846,-48.7915973,10,2,None,2020-06-13 00:20:33.766348+00:00
Araças,br,-12.2114157,-38.2035232,2,0,None,2020-06-13 00:19:43.029307+00:00
"Gallatin County, Montana",us,45.5388865,-111.1194231,215,1,None,2020-06-24 03:30:27.070589+00:00
Santa Rosa da Serra,br,-19.5302413,-45.9675888,1,0,None,2020-06-13 00:20:28.337779+00:00
Três Lagoas,br,-20.7881689,-51.7030483,167,5,None,2020-06-13 00:20:37.425775+00:00
"Sumter County, South Carolina",us,33.9123048,-80.4103957,825,21,None,2020-06-24 03:30:27.070589+00:00
Darlington,gb,54.52361,-1.559458,345,None,None,2020-05-14 15:01:09+00:00
"Logan County, Ohio",us,40.38996789999999,-83.8473015,50,0,None,2020-06-24 03:30:27.070589+00:00
Lagoa Nova,br,-6.0937853,-36.4705973,7,0,None,2020-06-13 00:20:08.599964+00:00
"Polk County, Tennessee",us,35.1371578,-84.56414699999999,36,0,None,2020-06-24 03:30:27.070589+00:00
Jundiá,br,-23.1857076,-46.8978057,2,0,None,2020-06-13 00:20:07.908384+00:00
Queimadas,br,-7.3637571,-35.9023681,206,0,None,2020-06-13 00:20:24.532095+00:00
Ouroeste,br,-20.0011344,-50.37426379999999,4,0,None,2020-06-13 00:20:17.788045+00:00
"Archer County, Texas",us,33.5761511,-98.7481167,3,0,None,2020-06-24 03:30:27.070589+00:00
Trairi,br,-3.2742683,-39.2650652,347,27,None,2020-06-13 00:20:37.051187+00:00
"McDowell County, West Virginia",us,37.3860467,-81.64734399999999,6,0,None,2020-06-24 03:30:27.070589+00:00
"Grant County, Wisconsin",us,42.9397015,-90.6773046,129,12,None,2020-06-24 03:30:27.070589+00:00
"Jackson County, Oklahoma",us,34.5834576,-99.456155,34,3,None,2020-06-24 03:30:27.070589+00:00
County Durham,gb,54.7294099,-1.8811598,1779,None,None,2020-05-14 15:01:09+00:00
Vellore,in,12.9165167,79.13249859999999,64,3,38,2020-06-08 14:49:36.835462+00:00
Coventry,gb,52.406822,-1.519693,770,None,None,2020-05-14 15:01:09+00:00
Panorama,br,-21.3544405,-51.856666,10,1,None,2020-06-13 00:20:18.367489+00:00
Santo Antônio do Descoberto,br,-15.9416974,-48.2581998,181,3,None,2020-06-13 00:20:29.145808+00:00
Dakshin Dinajpur,in,25.3715308,88.55653099999999,0,0,0,2020-05-17 06:03:48.996161+00:00
Presidente Médici,br,-11.1690838,-61.9015332,9,1,None,2020-06-13 00:20:23.980146+00:00
Santo André,br,-23.6742228,-46.5436003,3781,192,None,2020-06-13 00:20:28.984587+00:00
Avaí,br,-22.1572379,-49.3329639,2,0,None,2020-06-13 00:19:43.726159+00:00
Bacurituba,br,-2.7081544,-44.7380742,13,0,None,2020-06-13 00:19:43.862888+00:00
Sidi Bel Abbes,dz,35.2022249,-0.6298922,113,113,16,2020-06-24 03:32:13.567648+00:00
Senador Guiomard,br,-10.1527174,-67.7385254,161,4,None,2020-06-13 00:20:29.926164+00:00
Santos,br,-23.9475247,-46.3367247,5464,214,None,2020-06-13 00:20:29.403222+00:00
Satuba,br,-9.571631799999999,-35.8248884,211,9,None,2020-06-13 00:20:29.621661+00:00
Doncaster,gb,53.52282,-1.128462,629,None,None,2020-05-14 15:01:09+00:00
Ipaporanga,br,-24.5859286,-48.5944928,60,0,None,2020-06-13 00:20:02.846057+00:00
"Cotton County, Oklahoma",us,34.309094,-98.3964938,5,2,None,2020-06-24 03:30:27.070589+00:00
"Harper County, Oklahoma",us,36.8203755,-99.634135,1,0,None,2020-06-24 03:30:27.070589+00:00
Confins,br,-19.6296031,-43.9901703,1,0,None,2020-06-13 00:19:53.052824+00:00
Seropédica,br,-22.7472291,-43.69957590000001,321,16,None,2020-06-13 00:20:30.166013+00:00
Serra de São Bento,br,-6.417421399999999,-35.7040133,4,0,None,2020-06-13 00:20:30.393307+00:00
"Chester County, Pennsylvania",us,40.0010204,-75.8069082,3557,316,None,2020-06-22 03:30:28.753679+00:00
Hulst,nl,51.2789013,4.0512154,9,None,None,2020-06-15 13:33:32.641364+00:00
Coronel Xavier Chaves,br,-21.0233892,-44.2234054,2,0,None,2020-06-13 00:19:53.774334+00:00
Sud Mennucci,br,-20.6876922,-50.9242547,6,0,None,2020-06-13 00:20:31.555836+00:00
"Baker County, Oregon",us,44.7652304,-117.67692,1,0,None,2020-06-24 03:30:27.070589+00:00
Tapauá,br,-5.625068,-63.18905139999999,512,3,None,2020-06-13 00:20:35.860317+00:00
Koggenland,nl,52.6521964,4.9420151,6,None,None,2020-06-15 13:33:32.747985+00:00
Três Palmeiras,br,-27.6143761,-52.84423109999999,20,0,None,2020-06-13 00:20:37.455161+00:00
Sobral,br,-3.6895919,-40.3485423,3752,162,None,2020-06-13 00:20:31.224277+00:00
Sátiro Dias,br,-11.6042904,-38.5818083,10,0,None,2020-06-13 00:20:31.655148+00:00
Santa Tereza,br,-22.9162662,-43.1916361,12,1,None,2020-06-13 00:20:28.505727+00:00
"Carbon County, Utah",us,39.6479807,-110.6168921,14,0,None,2020-06-24 03:30:27.070589+00:00
"Liberty County, Texas",us,30.1633593,-94.81059549999999,186,3,None,2020-06-24 03:30:27.070589+00:00
Itapissuma,br,-7.749314499999999,-34.917581,171,18,None,2020-06-13 00:20:04.590200+00:00
Dudley,gb,52.512255,-2.081112,889,None,None,2020-05-14 15:01:09+00:00
Conceição das Pedras,br,-22.1598488,-45.4550434,1,0,None,2020-06-13 00:19:52.702517+00:00
Serra do Mel,br,-5.1730469,-37.0413738,30,1,None,2020-06-13 00:20:30.409059+00:00
São Bernardino,br,-26.4744089,-52.9691778,1,0,None,2020-06-13 00:20:31.838589+00:00
"Davis County, Utah",us,40.9628845,-112.0953297,877,4,None,2020-06-24 03:30:27.070589+00:00
Losser,nl,52.2628522,7.005785299999999,7,None,None,2020-06-15 13:33:33.121388+00:00
"Fairfax city, Virginia",us,38.84622359999999,-77.30637329999999,68,7,None,2020-06-24 03:30:27.070589+00:00
Buritama,br,-21.0651542,-50.1440687,18,0,None,2020-06-13 00:19:47.191920+00:00
Coração de Jesus,br,-16.6937025,-44.3543964,1,0,None,2020-06-13 00:19:53.316750+00:00
Thuwal,sa,22.2756562,39.1132757,2,0,2,2020-06-24 03:33:10.044108+00:00
